Store ID,Date,Product ID,Units Sold,Sales Revenue,Discount ID,Store Location,Product Category ID,Day of the Week,Holiday Effect
Spearsland,8/15/2023,90008474,7,,,French Polynesia,Electronics,Tuesday,FALSE
Spearsland,8/16/2023,90008474,4,,,Ecuador,Electronics,Wednesday,FALSE
Spearsland,8/17/2023,90008474,15,,,Guadeloupe,Electronics,Thursday,FALSE
Spearsland,8/18/2023,90008474,10,,,Gibraltar,Electronics,Friday,FALSE
Spearsland,8/19/2023,90008474,5,,,United States of America,Electronics,Saturday,FALSE
Spearsland,8/20/2023,90008474,1,,,Ukraine,Electronics,Sunday,FALSE
Spearsland,8/21/2023,90008474,6,,,Libyan Arab Jamahiriya,Electronics,Monday,FALSE
Spearsland,8/22/2023,90008474,1,,,Papua New Guinea,Electronics,Tuesday,FALSE
Spearsland,8/23/2023,90008474,3,,,Tuvalu,Electronics,Wednesday,FALSE
Spearsland,8/24/2023,90008474,12,,,Mayotte,Electronics,Thursday,FALSE
Spearsland,8/25/2023,90008474,9,,,Iran,Electronics,Friday,FALSE
Spearsland,8/26/2023,90008474,10,,,Maldives,Electronics,Saturday,FALSE
Spearsland,8/27/2023,90008474,7,,,South Africa,Electronics,Sunday,FALSE
Spearsland,8/28/2023,90008474,3,,,Madagascar,Electronics,Monday,FALSE
Spearsland,8/29/2023,90008474,1,,,Philippines,Electronics,Tuesday,FALSE
Spearsland,8/30/2023,90008474,4,,,Netherlands,Electronics,Wednesday,FALSE
Spearsland,8/31/2023,90008474,9,,,Sudan,Electronics,Thursday,FALSE
Spearsland,9/1/2023,90008474,4,,,Guadeloupe,Electronics,Friday,FALSE
Spearsland,9/2/2023,90008474,5,,,Papua New Guinea,Electronics,Saturday,FALSE
Spearsland,9/3/2023,90008474,10,,,Ghana,Electronics,Sunday,FALSE
Spearsland,9/4/2023,90008474,7,,,British Indian Ocean Territory (Chagos Archipelago),Electronics,Monday,FALSE
Spearsland,9/5/2023,90008474,6,,,Isle of Man,Electronics,Tuesday,FALSE
Spearsland,9/6/2023,90008474,4,,,Togo,Electronics,Wednesday,FALSE
Spearsland,9/7/2023,90008474,6,,,Cape Verde,Electronics,Thursday,FALSE
Spearsland,9/8/2023,90008474,7,,,Mali,Electronics,Friday,FALSE
Spearsland,9/9/2023,90008474,10,,,Greenland,Electronics,Saturday,FALSE
Spearsland,9/10/2023,90008474,7,,,Estonia,Electronics,Sunday,FALSE
Spearsland,9/11/2023,90008474,3,,,Hungary,Electronics,Monday,FALSE
Spearsland,9/12/2023,90008474,7,,,Cayman Islands,Electronics,Tuesday,FALSE
Spearsland,9/13/2023,90008474,4,,,Israel,Electronics,Wednesday,FALSE
Spearsland,9/14/2023,90008474,13,,,Brunei Darussalam,Electronics,Thursday,FALSE
Spearsland,9/15/2023,90008474,10,,,Chile,Electronics,Friday,FALSE
Spearsland,9/16/2023,90008474,5,,,Sudan,Electronics,Saturday,FALSE
Spearsland,9/17/2023,90008474,10,,,Mozambique,Electronics,Sunday,FALSE
Spearsland,9/18/2023,90008474,10,,,American Samoa,Electronics,Monday,FALSE
Spearsland,9/19/2023,90008474,7,,,Germany,Electronics,Tuesday,FALSE
Spearsland,9/20/2023,90008474,13,,,Sudan,Electronics,Wednesday,FALSE
Spearsland,9/21/2023,90008474,4,,,Montserrat,Electronics,Thursday,FALSE
Spearsland,9/22/2023,90008474,7,,,Comoros,Electronics,Friday,FALSE
Spearsland,9/23/2023,90008474,9,,,Somalia,Electronics,Saturday,FALSE
Spearsland,9/24/2023,90008474,16,,,Dominican Republic,Electronics,Sunday,FALSE
Spearsland,9/25/2023,90008474,7,,,Micronesia,Electronics,Monday,FALSE
Spearsland,9/26/2023,90008474,6,,,Morocco,Electronics,Tuesday,FALSE
Spearsland,9/27/2023,90008474,7,,,Bahamas,Electronics,Wednesday,FALSE
Spearsland,9/28/2023,90008474,7,,,United Kingdom,Electronics,Thursday,FALSE
Spearsland,9/29/2023,90008474,6,,,Estonia,Electronics,Friday,FALSE
Spearsland,9/30/2023,90008474,9,,,Saint Vincent and the Grenadines,Electronics,Saturday,FALSE
Spearsland,10/1/2023,90008474,17,,,Madagascar,Electronics,Sunday,FALSE
Spearsland,10/2/2023,90008474,18,,,Cook Islands,Electronics,Monday,FALSE
Spearsland,10/3/2023,90008474,3,,,Tunisia,Electronics,Tuesday,FALSE
Spearsland,10/4/2023,90008474,9,,,Burkina Faso,Electronics,Wednesday,FALSE
Spearsland,10/5/2023,90008474,5,,,Papua New Guinea,Electronics,Thursday,FALSE
Spearsland,10/6/2023,90008474,18,,,Guernsey,Electronics,Friday,FALSE
Spearsland,10/7/2023,90008474,8,,,Jersey,Electronics,Saturday,FALSE
Spearsland,10/8/2023,90008474,15,,,Oman,Electronics,Sunday,FALSE
Spearsland,10/9/2023,90008474,5,,,Tuvalu,Electronics,Monday,FALSE
Spearsland,10/10/2023,90008474,14,,,Chile,Electronics,Tuesday,FALSE
Spearsland,10/11/2023,90008474,1,,,China,Electronics,Wednesday,FALSE
Spearsland,10/12/2023,90008474,5,,,Syrian Arab Republic,Electronics,Thursday,FALSE
Spearsland,10/13/2023,90008474,10,,,Sao Tome and Principe,Electronics,Friday,FALSE
Spearsland,10/14/2023,90008474,8,,,Saint Kitts and Nevis,Electronics,Saturday,FALSE
Spearsland,10/15/2023,90008474,6,,,Ecuador,Electronics,Sunday,FALSE
Spearsland,10/16/2023,90008474,3,,,Panama,Electronics,Monday,FALSE
Spearsland,10/17/2023,90008474,10,,,Swaziland,Electronics,Tuesday,FALSE
Spearsland,10/18/2023,90008474,7,,,Chile,Electronics,Wednesday,FALSE
Spearsland,10/19/2023,90008474,9,,,Korea,Electronics,Thursday,FALSE
Spearsland,10/20/2023,90008474,7,,,San Marino,Electronics,Friday,FALSE
Spearsland,10/21/2023,90008474,19,,,Eritrea,Electronics,Saturday,FALSE
Spearsland,10/22/2023,90008474,8,,,Mali,Electronics,Sunday,FALSE
Spearsland,10/23/2023,90008474,3,,,Nauru,Electronics,Monday,FALSE
Spearsland,10/24/2023,90008474,12,,,Sweden,Electronics,Tuesday,FALSE
Spearsland,10/25/2023,90008474,3,,,Kenya,Electronics,Wednesday,FALSE
Spearsland,10/26/2023,90008474,7,,,Greenland,Electronics,Thursday,FALSE
Spearsland,10/27/2023,90008474,1,,,Holy See (Vatican City State),Electronics,Friday,FALSE
Spearsland,10/28/2023,90008474,12,,,Estonia,Electronics,Saturday,FALSE
Spearsland,10/29/2023,90008474,12,,,Martinique,Electronics,Sunday,FALSE
Spearsland,10/30/2023,90008474,10,,,Dominican Republic,Electronics,Monday,FALSE
Spearsland,10/31/2023,90008474,10,,,Holy See (Vatican City State),Electronics,Tuesday,FALSE
Spearsland,11/1/2023,90008474,5,,,British Virgin Islands,Electronics,Wednesday,FALSE
Spearsland,11/2/2023,90008474,10,,,French Southern Territories,Electronics,Thursday,FALSE
Spearsland,11/3/2023,90008474,9,,,France,Electronics,Friday,FALSE
Spearsland,11/4/2023,90008474,8,,,Jordan,Electronics,Saturday,FALSE
Spearsland,11/5/2023,90008474,10,,,Somalia,Electronics,Sunday,FALSE
Spearsland,11/6/2023,90008474,9,,,British Indian Ocean Territory (Chagos Archipelago),Electronics,Monday,FALSE
Spearsland,11/7/2023,90008474,7,,,Hong Kong,Electronics,Tuesday,FALSE
Spearsland,11/8/2023,90008474,7,,,Latvia,Electronics,Wednesday,FALSE
Spearsland,11/9/2023,90008474,9,,,Jersey,Electronics,Thursday,FALSE
Spearsland,11/10/2023,90008474,12,,,Morocco,Electronics,Friday,FALSE
Spearsland,11/11/2023,90008474,4,,,Maldives,Electronics,Saturday,FALSE
Spearsland,11/12/2023,90008474,10,,,Niger,Electronics,Sunday,FALSE
Spearsland,11/13/2023,90008474,12,,,Bahrain,Electronics,Monday,FALSE
Spearsland,11/14/2023,90008474,7,,,Bahamas,Electronics,Tuesday,FALSE
Spearsland,11/15/2023,90008474,19,,,Haiti,Electronics,Wednesday,FALSE
Spearsland,11/16/2023,90008474,5,,,Guyana,Electronics,Thursday,FALSE
Spearsland,11/17/2023,90008474,7,,,Hungary,Electronics,Friday,FALSE
Spearsland,11/18/2023,90008474,8,,,Vanuatu,Electronics,Saturday,FALSE
Spearsland,11/19/2023,90008474,15,,,Ukraine,Electronics,Sunday,FALSE
Spearsland,11/20/2023,90008474,16,,,Marshall Islands,Electronics,Monday,FALSE
Spearsland,11/21/2023,90008474,14,,,Bhutan,Electronics,Tuesday,FALSE
Spearsland,11/22/2023,90008474,18,,,Albania,Electronics,Wednesday,FALSE
Spearsland,11/23/2023,90008474,7,,,Bangladesh,Electronics,Thursday,FALSE
Spearsland,11/24/2023,90008474,10,,,Somalia,Electronics,Friday,TRUE
Spearsland,11/25/2023,90008474,10,,,Suriname,Electronics,Saturday,FALSE
Spearsland,11/26/2023,90008474,8,,,Czech Republic,Electronics,Sunday,FALSE
Spearsland,11/27/2023,90008474,3,,,El Salvador,Electronics,Monday,FALSE
Spearsland,11/28/2023,90008474,3,,,Zimbabwe,Electronics,Tuesday,FALSE
Spearsland,11/29/2023,90008474,12,,,Sao Tome and Principe,Electronics,Wednesday,FALSE
Spearsland,11/30/2023,90008474,9,,,Pitcairn Islands,Electronics,Thursday,FALSE
Spearsland,12/1/2023,90008474,12,,,Christmas Island,Electronics,Friday,FALSE
Spearsland,12/2/2023,90008474,15,,,Uzbekistan,Electronics,Saturday,FALSE
Spearsland,12/3/2023,90008474,12,,,Tajikistan,Electronics,Sunday,FALSE
Spearsland,12/4/2023,90008474,7,,,Palau,Electronics,Monday,FALSE
Spearsland,12/5/2023,90008474,5,,,Guam,Electronics,Tuesday,FALSE
Spearsland,12/6/2023,90008474,7,,,Sao Tome and Principe,Electronics,Wednesday,FALSE
Spearsland,12/7/2023,90008474,10,,,Kyrgyz Republic,Electronics,Thursday,FALSE
Spearsland,12/8/2023,90008474,3,,,Korea,Electronics,Friday,FALSE
Spearsland,12/9/2023,90008474,17,,,Zimbabwe,Electronics,Saturday,FALSE
Spearsland,12/10/2023,90008474,8,,,Cayman Islands,Electronics,Sunday,FALSE
Spearsland,12/11/2023,90008474,5,,,Bhutan,Electronics,Monday,FALSE
Spearsland,12/12/2023,90008474,7,,,Colombia,Electronics,Tuesday,FALSE
Spearsland,12/13/2023,90008474,16,,,Japan,Electronics,Wednesday,FALSE
Spearsland,12/14/2023,90008474,18,,,Malta,Electronics,Thursday,FALSE
Spearsland,12/15/2023,90008474,18,,,Papua New Guinea,Electronics,Friday,FALSE
Spearsland,12/16/2023,90008474,8,,,Taiwan,Electronics,Saturday,FALSE
Spearsland,12/17/2023,90008474,17,,,Uganda,Electronics,Sunday,FALSE
Spearsland,12/18/2023,90008474,5,,,Lao People's Democratic Republic,Electronics,Monday,FALSE
Spearsland,12/19/2023,90008474,9,,,Sierra Leone,Electronics,Tuesday,FALSE
Spearsland,12/20/2023,90008474,3,,,Cook Islands,Electronics,Wednesday,FALSE
Spearsland,12/21/2023,90008474,3,,,New Zealand,Electronics,Thursday,FALSE
Spearsland,12/22/2023,90008474,5,,,Guernsey,Electronics,Friday,FALSE
Spearsland,12/23/2023,90008474,19,,,Iraq,Electronics,Saturday,FALSE
Spearsland,12/24/2023,90008474,12,,,Iceland,Electronics,Sunday,FALSE
Spearsland,12/25/2023,90008474,6,,,Malawi,Electronics,Monday,TRUE
Spearsland,12/26/2023,90008474,7,,,Sri Lanka,Electronics,Tuesday,FALSE
Spearsland,12/27/2023,90008474,5,,,Belarus,Electronics,Wednesday,FALSE
Spearsland,12/28/2023,90008474,16,,,Japan,Electronics,Thursday,FALSE
Spearsland,12/29/2023,90008474,9,,,Gibraltar,Electronics,Friday,FALSE
Spearsland,12/30/2023,90008474,10,,,Azerbaijan,Electronics,Saturday,FALSE
Spearsland,12/31/2023,90008474,17,,,Brazil,Electronics,Sunday,FALSE
Spearsland,1/1/2024,90008474,8,,,New Zealand,Electronics,Monday,FALSE
Spearsland,1/1/2022,62375351,7,,,Austria,Furniture,Saturday,FALSE
Spearsland,1/2/2022,62375351,11,,,Peru,Furniture,Sunday,FALSE
Spearsland,1/3/2022,62375351,3,,,Greece,Furniture,Monday,FALSE
Spearsland,1/4/2022,62375351,5,,,Hong Kong,Furniture,Tuesday,FALSE
Spearsland,1/5/2022,62375351,3,,,Nauru,Furniture,Wednesday,FALSE
Spearsland,1/6/2022,62375351,3,,,Lao People's Democratic Republic,Furniture,Thursday,FALSE
Spearsland,1/7/2022,62375351,3,,,Uzbekistan,Furniture,Friday,FALSE
Spearsland,1/8/2022,62375351,7,,,Maldives,Furniture,Saturday,FALSE
Spearsland,1/9/2022,62375351,10,,,United States Virgin Islands,Furniture,Sunday,FALSE
Spearsland,1/10/2022,62375351,7,,,Western Sahara,Furniture,Monday,FALSE
Spearsland,1/11/2022,62375351,7,,,Madagascar,Furniture,Tuesday,FALSE
Spearsland,1/12/2022,62375351,5,,,Estonia,Furniture,Wednesday,FALSE
Spearsland,1/13/2022,62375351,5,,,United States Minor Outlying Islands,Furniture,Thursday,FALSE
Spearsland,1/14/2022,62375351,4,,,Taiwan,Furniture,Friday,FALSE
Spearsland,1/15/2022,62375351,10,,,Mozambique,Furniture,Saturday,FALSE
Spearsland,1/16/2022,62375351,7,,,Netherlands,Furniture,Sunday,FALSE
Spearsland,1/17/2022,62375351,4,,,Jersey,Furniture,Monday,FALSE
Spearsland,1/18/2022,62375351,2,,,Uruguay,Furniture,Tuesday,FALSE
Spearsland,1/19/2022,62375351,6,,,Cambodia,Furniture,Wednesday,FALSE
Spearsland,1/20/2022,62375351,6,,,Mozambique,Furniture,Thursday,FALSE
Spearsland,1/21/2022,62375351,5,,,Mongolia,Furniture,Friday,FALSE
Spearsland,1/22/2022,62375351,7,,,Anguilla,Furniture,Saturday,FALSE
Spearsland,1/23/2022,62375351,9,,,Malaysia,Furniture,Sunday,FALSE
Spearsland,1/24/2022,62375351,5,,,Mali,Furniture,Monday,FALSE
Spearsland,1/25/2022,62375351,8,,,Bahamas,Furniture,Tuesday,FALSE
Spearsland,1/26/2022,62375351,3,,,Ghana,Furniture,Wednesday,FALSE
Spearsland,1/27/2022,62375351,3,,,Niue,Furniture,Thursday,FALSE
Spearsland,1/28/2022,62375351,9,,,Congo,Furniture,Friday,FALSE
Spearsland,1/29/2022,62375351,3,,,Sri Lanka,Furniture,Saturday,FALSE
Spearsland,1/30/2022,62375351,7,,,Pakistan,Furniture,Sunday,FALSE
Spearsland,1/31/2022,62375351,5,,,Ukraine,Furniture,Monday,FALSE
Spearsland,2/1/2022,62375351,6,,,Brunei Darussalam,Furniture,Tuesday,FALSE
Spearsland,2/2/2022,62375351,2,,,Kenya,Furniture,Wednesday,FALSE
Spearsland,2/3/2022,62375351,9,,,Cook Islands,Furniture,Thursday,FALSE
Spearsland,2/4/2022,62375351,5,,,Andorra,Furniture,Friday,FALSE
Spearsland,2/5/2022,62375351,11,,,Croatia,Furniture,Saturday,FALSE
Spearsland,2/6/2022,62375351,3,,,French Southern Territories,Furniture,Sunday,FALSE
Spearsland,2/7/2022,62375351,7,,,Dominica,Furniture,Monday,FALSE
Spearsland,2/8/2022,62375351,1,,,Jordan,Furniture,Tuesday,FALSE
Spearsland,2/9/2022,62375351,5,,,Hong Kong,Furniture,Wednesday,FALSE
Spearsland,2/10/2022,62375351,3,,,United States Virgin Islands,Furniture,Thursday,FALSE
Spearsland,2/11/2022,62375351,4,,,Montserrat,Furniture,Friday,FALSE
Spearsland,2/12/2022,62375351,7,,,Lebanon,Furniture,Saturday,FALSE
Spearsland,2/13/2022,62375351,5,,,Madagascar,Furniture,Sunday,FALSE
Spearsland,2/14/2022,62375351,0,,,New Zealand,Furniture,Monday,FALSE
Spearsland,2/15/2022,62375351,6,,,Congo,Furniture,Tuesday,FALSE
Spearsland,2/16/2022,62375351,4,,,Guam,Furniture,Wednesday,FALSE
Spearsland,2/17/2022,62375351,5,,,Belize,Furniture,Thursday,FALSE
Spearsland,2/18/2022,62375351,8,,,Romania,Furniture,Friday,FALSE
Spearsland,2/19/2022,62375351,6,,,Saint Martin,Furniture,Saturday,FALSE
Spearsland,2/20/2022,62375351,6,,,Denmark,Furniture,Sunday,FALSE
Spearsland,2/21/2022,62375351,2,,,Uganda,Furniture,Monday,FALSE
Spearsland,2/22/2022,62375351,7,,,Ethiopia,Furniture,Tuesday,FALSE
Spearsland,2/23/2022,62375351,6,,,Thailand,Furniture,Wednesday,FALSE
Spearsland,2/24/2022,62375351,2,,,Argentina,Furniture,Thursday,FALSE
Spearsland,2/25/2022,62375351,3,,,Belgium,Furniture,Friday,FALSE
Spearsland,2/26/2022,62375351,7,,,Australia,Furniture,Saturday,FALSE
Spearsland,2/27/2022,62375351,5,,,Montenegro,Furniture,Sunday,FALSE
Spearsland,2/28/2022,62375351,4,,,Heard Island and McDonald Islands,Furniture,Monday,FALSE
Spearsland,3/1/2022,62375351,6,,,Saint Pierre and Miquelon,Furniture,Tuesday,FALSE
Spearsland,3/2/2022,62375351,6,,,Paraguay,Furniture,Wednesday,FALSE
Spearsland,3/3/2022,62375351,5,,,Japan,Furniture,Thursday,FALSE
Spearsland,3/4/2022,62375351,6,,,Syrian Arab Republic,Furniture,Friday,FALSE
Spearsland,3/5/2022,62375351,9,,,Guinea-Bissau,Furniture,Saturday,FALSE
Spearsland,3/6/2022,62375351,10,,,Japan,Furniture,Sunday,FALSE
Spearsland,3/7/2022,62375351,6,,,Gibraltar,Furniture,Monday,FALSE
Spearsland,3/8/2022,62375351,4,,,Malta,Furniture,Tuesday,FALSE
Spearsland,3/9/2022,62375351,5,,,Taiwan,Furniture,Wednesday,FALSE
Spearsland,3/10/2022,62375351,3,,,Saint Helena,Furniture,Thursday,FALSE
Spearsland,3/11/2022,62375351,4,,,Bhutan,Furniture,Friday,FALSE
Spearsland,3/12/2022,62375351,5,,,Netherlands Antilles,Furniture,Saturday,FALSE
Spearsland,3/13/2022,62375351,7,,,Argentina,Furniture,Sunday,FALSE
Spearsland,3/14/2022,62375351,7,,,Martinique,Furniture,Monday,FALSE
Spearsland,3/15/2022,62375351,3,,,Liechtenstein,Furniture,Tuesday,FALSE
Spearsland,3/16/2022,62375351,3,,,Bouvet Island (Bouvetoya),Furniture,Wednesday,FALSE
Spearsland,3/17/2022,62375351,3,,,Niue,Furniture,Thursday,FALSE
Spearsland,3/18/2022,62375351,2,,,Croatia,Furniture,Friday,FALSE
Spearsland,3/19/2022,62375351,6,,,Tokelau,Furniture,Saturday,FALSE
Spearsland,3/20/2022,62375351,9,,,Cameroon,Furniture,Sunday,FALSE
Spearsland,3/21/2022,62375351,9,,,Saint Lucia,Furniture,Monday,FALSE
Spearsland,3/22/2022,62375351,11,,,Eritrea,Furniture,Tuesday,FALSE
Spearsland,3/23/2022,62375351,6,,,Canada,Furniture,Wednesday,FALSE
Spearsland,3/24/2022,62375351,5,,,Philippines,Furniture,Thursday,FALSE
Spearsland,3/25/2022,62375351,5,,,Cambodia,Furniture,Friday,FALSE
Spearsland,3/26/2022,62375351,7,,,Libyan Arab Jamahiriya,Furniture,Saturday,FALSE
Spearsland,3/27/2022,62375351,3,,,Senegal,Furniture,Sunday,FALSE
Spearsland,3/28/2022,62375351,4,,,Latvia,Furniture,Monday,FALSE
Spearsland,3/29/2022,62375351,7,,,Faroe Islands,Furniture,Tuesday,FALSE
Spearsland,3/30/2022,62375351,5,,,Anguilla,Furniture,Wednesday,FALSE
Spearsland,3/31/2022,62375351,3,,,Lao People's Democratic Republic,Furniture,Thursday,FALSE
Spearsland,4/1/2022,62375351,6,,,Russian Federation,Furniture,Friday,FALSE
Spearsland,4/2/2022,62375351,10,,,Syrian Arab Republic,Furniture,Saturday,FALSE
Spearsland,4/3/2022,62375351,7,,,Hong Kong,Furniture,Sunday,FALSE
Spearsland,4/4/2022,62375351,4,,,Kiribati,Furniture,Monday,FALSE
Spearsland,4/5/2022,62375351,3,,,Belize,Furniture,Tuesday,FALSE
Spearsland,4/6/2022,62375351,8,,,Vietnam,Furniture,Wednesday,FALSE
Spearsland,4/7/2022,62375351,8,,,Falkland Islands (Malvinas),Furniture,Thursday,FALSE
Spearsland,4/8/2022,62375351,6,,,Uzbekistan,Furniture,Friday,FALSE
Spearsland,4/9/2022,62375351,8,,,Suriname,Furniture,Saturday,FALSE
Spearsland,4/10/2022,62375351,8,,,Pitcairn Islands,Furniture,Sunday,FALSE
Spearsland,4/11/2022,62375351,3,,,Cyprus,Furniture,Monday,FALSE
Spearsland,4/12/2022,62375351,2,,,Mali,Furniture,Tuesday,FALSE
Spearsland,4/13/2022,62375351,4,,,Sao Tome and Principe,Furniture,Wednesday,FALSE
Spearsland,4/14/2022,62375351,10,,,Australia,Furniture,Thursday,FALSE
Spearsland,4/15/2022,62375351,2,,,Iran,Furniture,Friday,FALSE
Spearsland,4/16/2022,62375351,2,,,Guam,Furniture,Saturday,FALSE
Spearsland,4/17/2022,62375351,2,,,Rwanda,Furniture,Sunday,FALSE
Spearsland,4/18/2022,62375351,6,,,Cyprus,Furniture,Monday,FALSE
Spearsland,4/19/2022,62375351,6,,,Zimbabwe,Furniture,Tuesday,FALSE
Spearsland,4/20/2022,62375351,9,,,Wallis and Futuna,Furniture,Wednesday,FALSE
Spearsland,4/21/2022,62375351,2,,,Aruba,Furniture,Thursday,FALSE
Spearsland,4/22/2022,62375351,3,,,Zambia,Furniture,Friday,FALSE
Spearsland,4/23/2022,62375351,4,,,Austria,Furniture,Saturday,FALSE
Spearsland,4/24/2022,62375351,5,,,Iraq,Furniture,Sunday,FALSE
Spearsland,4/25/2022,62375351,4,,,Grenada,Furniture,Monday,FALSE
Spearsland,4/26/2022,62375351,4,,,Tunisia,Furniture,Tuesday,FALSE
Spearsland,4/27/2022,62375351,2,,,Mali,Furniture,Wednesday,FALSE
Spearsland,4/28/2022,62375351,1,,,Indonesia,Furniture,Thursday,FALSE
Spearsland,4/29/2022,62375351,6,,,Bosnia and Herzegovina,Furniture,Friday,FALSE
Spearsland,4/30/2022,62375351,12,,,Austria,Furniture,Saturday,FALSE
Spearsland,5/1/2022,62375351,8,,,Japan,Furniture,Sunday,FALSE
Spearsland,5/2/2022,62375351,6,,,Maldives,Furniture,Monday,FALSE
Spearsland,5/3/2022,62375351,7,,,Bangladesh,Furniture,Tuesday,FALSE
Spearsland,5/4/2022,62375351,4,,,Maldives,Furniture,Wednesday,FALSE
Spearsland,5/5/2022,62375351,4,,,Djibouti,Furniture,Thursday,FALSE
Spearsland,5/6/2022,62375351,7,,,Cuba,Furniture,Friday,FALSE
Spearsland,5/7/2022,62375351,4,,,Fiji,Furniture,Saturday,FALSE
Spearsland,5/8/2022,62375351,7,,,Serbia,Furniture,Sunday,FALSE
Spearsland,5/9/2022,62375351,12,,,Czech Republic,Furniture,Monday,FALSE
Spearsland,5/10/2022,62375351,7,,,Mali,Furniture,Tuesday,FALSE
Spearsland,5/11/2022,62375351,7,,,Kiribati,Furniture,Wednesday,FALSE
Spearsland,5/12/2022,62375351,9,,,Cameroon,Furniture,Thursday,FALSE
Spearsland,5/13/2022,62375351,8,,,Cambodia,Furniture,Friday,FALSE
Spearsland,5/14/2022,62375351,12,,,Poland,Furniture,Saturday,FALSE
Spearsland,5/15/2022,62375351,5,,,Pitcairn Islands,Furniture,Sunday,FALSE
Spearsland,5/16/2022,62375351,4,,,Nicaragua,Furniture,Monday,FALSE
Spearsland,5/17/2022,62375351,7,,,Portugal,Furniture,Tuesday,FALSE
Spearsland,5/18/2022,62375351,3,,,Liberia,Furniture,Wednesday,FALSE
Spearsland,5/19/2022,62375351,9,,,Djibouti,Furniture,Thursday,FALSE
Spearsland,5/20/2022,62375351,1,,,Australia,Furniture,Friday,FALSE
Spearsland,5/21/2022,62375351,2,,,Libyan Arab Jamahiriya,Furniture,Saturday,FALSE
Spearsland,5/22/2022,62375351,0,,,Guernsey,Furniture,Sunday,FALSE
Spearsland,5/23/2022,62375351,6,,,Chad,Furniture,Monday,FALSE
Spearsland,5/24/2022,62375351,4,,,French Southern Territories,Furniture,Tuesday,FALSE
Spearsland,5/25/2022,62375351,9,,,Belize,Furniture,Wednesday,FALSE
Spearsland,5/26/2022,62375351,12,,,Denmark,Furniture,Thursday,FALSE
Spearsland,5/27/2022,62375351,6,,,Indonesia,Furniture,Friday,FALSE
Spearsland,5/28/2022,62375351,8,,,Kenya,Furniture,Saturday,FALSE
Spearsland,5/29/2022,62375351,8,,,Oman,Furniture,Sunday,FALSE
Spearsland,5/30/2022,62375351,3,,,Turkey,Furniture,Monday,FALSE
Spearsland,5/31/2022,62375351,9,,,Kyrgyz Republic,Furniture,Tuesday,FALSE
Spearsland,6/1/2022,62375351,7,,,Rwanda,Furniture,Wednesday,FALSE
Spearsland,6/2/2022,62375351,1,,,Cook Islands,Furniture,Thursday,FALSE
Spearsland,6/3/2022,62375351,10,,,Korea,Furniture,Friday,FALSE
Spearsland,6/4/2022,62375351,7,,,Lebanon,Furniture,Saturday,FALSE
Spearsland,6/5/2022,62375351,10,,,Equatorial Guinea,Furniture,Sunday,FALSE
Spearsland,6/6/2022,62375351,8,,,Costa Rica,Furniture,Monday,FALSE
Spearsland,6/7/2022,62375351,8,,,Liberia,Furniture,Tuesday,FALSE
Spearsland,6/8/2022,62375351,3,,,Saint Barthelemy,Furniture,Wednesday,FALSE
Spearsland,6/9/2022,62375351,10,,,British Virgin Islands,Furniture,Thursday,FALSE
Spearsland,6/10/2022,62375351,6,,,Nigeria,Furniture,Friday,FALSE
Spearsland,6/11/2022,62375351,1,,,Malawi,Furniture,Saturday,FALSE
Spearsland,6/12/2022,62375351,5,,,Malawi,Furniture,Sunday,FALSE
Spearsland,6/13/2022,62375351,2,,,Colombia,Furniture,Monday,FALSE
Spearsland,6/14/2022,62375351,1,,,Gabon,Furniture,Tuesday,FALSE
Spearsland,6/15/2022,62375351,9,,,Saint Pierre and Miquelon,Furniture,Wednesday,FALSE
Spearsland,6/16/2022,62375351,3,,,Uganda,Furniture,Thursday,FALSE
Spearsland,6/17/2022,62375351,10,,,Slovenia,Furniture,Friday,FALSE
Spearsland,6/18/2022,62375351,10,,,Tuvalu,Furniture,Saturday,FALSE
Spearsland,6/19/2022,62375351,10,,,India,Furniture,Sunday,FALSE
Spearsland,6/20/2022,62375351,7,,,Nauru,Furniture,Monday,FALSE
Spearsland,6/21/2022,62375351,6,,,Nicaragua,Furniture,Tuesday,FALSE
Spearsland,6/22/2022,62375351,4,,,Bulgaria,Furniture,Wednesday,FALSE
Spearsland,6/23/2022,62375351,6,,,Sweden,Furniture,Thursday,FALSE
Spearsland,6/24/2022,62375351,6,,,Argentina,Furniture,Friday,FALSE
Spearsland,6/25/2022,62375351,10,,,Canada,Furniture,Saturday,FALSE
Spearsland,6/26/2022,62375351,7,,,Namibia,Furniture,Sunday,FALSE
Spearsland,6/27/2022,62375351,3,,,North Macedonia,Furniture,Monday,FALSE
Spearsland,6/28/2022,62375351,7,,,Hong Kong,Furniture,Tuesday,FALSE
Spearsland,6/29/2022,62375351,4,,,Belarus,Furniture,Wednesday,FALSE
Spearsland,6/30/2022,62375351,2,,,Wallis and Futuna,Furniture,Thursday,FALSE
Spearsland,7/1/2022,62375351,5,,,Belgium,Furniture,Friday,FALSE
Spearsland,7/2/2022,62375351,6,,,Mozambique,Furniture,Saturday,FALSE
Spearsland,7/3/2022,62375351,4,,,Brunei Darussalam,Furniture,Sunday,FALSE
Spearsland,7/4/2022,62375351,5,,,Burundi,Furniture,Monday,FALSE
Spearsland,7/5/2022,62375351,3,,,Tuvalu,Furniture,Tuesday,FALSE
Spearsland,7/6/2022,62375351,11,,,Luxembourg,Furniture,Wednesday,FALSE
Spearsland,7/7/2022,62375351,1,,,Norway,Furniture,Thursday,FALSE
