Store ID,Date,Product ID,Units Sold,Sales Revenue,Discount,Store Location,Category ID,Day of the Week,Holiday Effect
Spearsland,10/19/2022,8523094,7,2100,20,Congo,1,Wednesday,FALSE
Spearsland,10/20/2022,8523094,7,2100,20,Kazakhstan,1,Thursday,FALSE
Spearsland,10/21/2022,8523094,5,1500,20,Haiti,1,Friday,FALSE
Spearsland,10/22/2022,8523094,8,2400,20,Christmas Island,1,Saturday,FALSE
Spearsland,10/23/2022,8523094,8,2400,20,Antarctica ,1,Sunday,FALSE
Spearsland,10/24/2022,8523094,2,600,20,Martinique,1,Monday,FALSE
Spearsland,10/25/2022,8523094,5,1500,20,Uruguay,1,Tuesday,FALSE
Spearsland,10/26/2022,8523094,8,2400,20,Poland,1,Wednesday,FALSE
Spearsland,10/27/2022,8523094,7,2100,20,South Africa,1,Thursday,FALSE
Spearsland,10/28/2022,8523094,1,300,20,United States Minor Outlying Islands,1,Friday,FALSE
Spearsland,10/29/2022,8523094,15,4500,20,Malawi,1,Saturday,FALSE
Spearsland,10/30/2022,8523094,10,3000,20,Mali,1,Sunday,FALSE
Spearsland,10/31/2022,8523094,4,1200,20,Cayman Islands,1,Monday,FALSE
Spearsland,11/1/2022,8523094,2,600,20,Mali,1,Tuesday,FALSE
Spearsland,11/2/2022,8523094,8,2400,20,Iran,1,Wednesday,FALSE
Spearsland,11/3/2022,8523094,15,4500,20,Syrian Arab Republic,1,Thursday,FALSE
Spearsland,11/4/2022,8523094,2,600,20,Bulgaria,1,Friday,FALSE
Spearsland,11/5/2022,8523094,11,3300,20,Haiti,1,Saturday,FALSE
Spearsland,11/6/2022,8523094,6,1800,20,Colombia,1,Sunday,FALSE
Spearsland,11/7/2022,8523094,5,1500,20,Switzerland,1,Monday,FALSE
Spearsland,11/8/2022,8523094,5,1500,20,Switzerland,1,Tuesday,FALSE
Spearsland,11/9/2022,8523094,5,1500,20,Portugal,1,Wednesday,FALSE
Spearsland,11/10/2022,8523094,4,1200,20,Tokelau,1,Thursday,FALSE
Spearsland,11/11/2022,8523094,9,2700,20,Anguilla,1,Friday,FALSE
Spearsland,11/12/2022,8523094,13,3900,20,Germany,1,Saturday,FALSE
Spearsland,11/13/2022,8523094,6,1800,20,Nicaragua,1,Sunday,FALSE
Spearsland,11/14/2022,8523094,8,2400,20,Cameroon,1,Monday,FALSE
Spearsland,11/15/2022,8523094,9,2700,20,Gambia,1,Tuesday,FALSE
Spearsland,11/16/2022,8523094,4,1200,20,Saudi Arabia,1,Wednesday,FALSE
Spearsland,11/17/2022,8523094,8,2400,20,Gabon,1,Thursday,FALSE
Spearsland,11/18/2022,8523094,7,2100,20,Botswana,1,Friday,FALSE
Spearsland,11/19/2022,8523094,8,2400,20,Bhutan,1,Saturday,FALSE
Spearsland,11/20/2022,8523094,5,1500,20,Romania,1,Sunday,FALSE
Spearsland,11/21/2022,8523094,2,600,20,Vietnam,1,Monday,FALSE
Spearsland,11/22/2022,8523094,14,4200,20,Nicaragua,1,Tuesday,FALSE
Spearsland,11/23/2022,8523094,7,2100,20,Kenya,1,Wednesday,FALSE
Spearsland,11/24/2022,8523094,16,4800,20,Moldova,1,Thursday,TRUE
Spearsland,11/25/2022,8523094,7,2100,20,Rwanda,1,Friday,FALSE
Spearsland,11/26/2022,8523094,6,1800,20,Mali,1,Saturday,FALSE
Spearsland,11/27/2022,8523094,6,1800,20,France,1,Sunday,FALSE
Spearsland,11/28/2022,8523094,15,4500,20,Guyana,1,Monday,FALSE
Spearsland,11/29/2022,8523094,15,4500,20,Chad,1,Tuesday,FALSE
Spearsland,11/30/2022,8523094,2,600,20,Isle of Man,1,Wednesday,FALSE
Spearsland,12/1/2022,8523094,7,2100,20,Japan,1,Thursday,FALSE
Spearsland,12/2/2022,8523094,5,1500,20,Morocco,1,Friday,FALSE
Spearsland,12/3/2022,8523094,8,2400,20,Netherlands,1,Saturday,FALSE
Spearsland,12/4/2022,8523094,11,3300,20,Macao,1,Sunday,FALSE
Spearsland,12/5/2022,8523094,2,600,20,Micronesia,1,Monday,FALSE
Spearsland,12/6/2022,8523094,15,4500,20,Brunei Darussalam,1,Tuesday,FALSE
Spearsland,12/7/2022,8523094,5,1500,20,Tonga,1,Wednesday,FALSE
Spearsland,12/8/2022,8523094,11,3300,20,Colombia,1,Thursday,FALSE
Spearsland,12/9/2022,8523094,11,3300,20,Isle of Man,1,Friday,FALSE
Spearsland,12/10/2022,8523094,8,2400,20,Bahrain,1,Saturday,FALSE
Spearsland,12/11/2022,8523094,6,1800,20,Bosnia and Herzegovina,1,Sunday,FALSE
Spearsland,12/12/2022,8523094,2,600,20,Turkey,1,Monday,FALSE
Spearsland,12/13/2022,8523094,7,2100,20,Andorra,1,Tuesday,FALSE
Spearsland,12/14/2022,8523094,7,2100,20,United Kingdom,1,Wednesday,FALSE
Spearsland,12/15/2022,8523094,5,1500,20,Uruguay,1,Thursday,FALSE
Spearsland,12/16/2022,8523094,7,2100,20,Hungary,1,Friday,FALSE
Spearsland,12/17/2022,8523094,8,2400,20,Kazakhstan,1,Saturday,FALSE
Spearsland,12/18/2022,8523094,3,900,20,Mayotte,1,Sunday,FALSE
Spearsland,12/19/2022,8523094,8,2400,20,Cambodia,1,Monday,FALSE
Spearsland,12/20/2022,8523094,8,2400,20,Peru,1,Tuesday,FALSE
Spearsland,12/21/2022,8523094,5,1500,20,Mali,1,Wednesday,FALSE
Spearsland,12/22/2022,8523094,5,1500,20,Morocco,1,Thursday,FALSE
Spearsland,12/23/2022,8523094,8,2400,20,Marshall Islands,1,Friday,FALSE
Spearsland,12/24/2022,8523094,6,1800,20,United States Virgin Islands,1,Saturday,FALSE
Spearsland,12/25/2022,8523094,12,3600,20,Western Sahara,1,Sunday,TRUE
Spearsland,12/26/2022,8523094,7,2100,20,Qatar,1,Monday,FALSE
Spearsland,12/27/2022,8523094,2,600,20,Taiwan,1,Tuesday,FALSE
Spearsland,12/28/2022,8523094,8,2400,20,Qatar,1,Wednesday,FALSE
Spearsland,12/29/2022,8523094,9,2700,20,Azerbaijan,1,Thursday,FALSE
Spearsland,12/30/2022,8523094,4,1200,20,Monaco,1,Friday,FALSE
Spearsland,12/31/2022,8523094,11,3300,20,Taiwan,1,Saturday,FALSE
Spearsland,1/1/2023,8523094,9,2700,20,Albania,1,Sunday,FALSE
Spearsland,1/2/2023,8523094,5,1500,20,Latvia,1,Monday,FALSE
Spearsland,1/3/2023,8523094,7,2100,20,Bolivia,1,Tuesday,FALSE
Spearsland,1/4/2023,8523094,4,1200,20,Sierra Leone,1,Wednesday,FALSE
Spearsland,1/5/2023,8523094,4,1200,20,Slovenia,1,Thursday,FALSE
Spearsland,1/6/2023,8523094,3,900,20,Egypt,1,Friday,FALSE
Spearsland,1/7/2023,8523094,10,3000,20,Sierra Leone,1,Saturday,FALSE
Spearsland,1/8/2023,8523094,5,1500,20,Bahamas,1,Sunday,FALSE
Spearsland,1/9/2023,8523094,6,1800,20,Romania,1,Monday,FALSE
Spearsland,1/10/2023,8523094,3,900,20,Romania,1,Tuesday,FALSE
Spearsland,1/11/2023,8523094,5,1500,20,Papua New Guinea,1,Wednesday,FALSE
Spearsland,1/12/2023,8523094,4,1200,20,Hong Kong,1,Thursday,FALSE
Spearsland,1/13/2023,8523094,3,900,20,Bolivia,1,Friday,FALSE
Spearsland,1/14/2023,8523094,3,900,20,Finland,1,Saturday,FALSE
Spearsland,1/15/2023,8523094,6,1800,20,Yemen,1,Sunday,FALSE
Spearsland,1/16/2023,8523094,8,2400,20,Togo,1,Monday,FALSE
Spearsland,1/17/2023,8523094,3,900,20,Malaysia,1,Tuesday,FALSE
Spearsland,1/18/2023,8523094,3,900,20,Andorra,1,Wednesday,FALSE
Spearsland,1/19/2023,8523094,4,1200,20,Saudi Arabia,1,Thursday,FALSE
Spearsland,1/20/2023,8523094,7,2100,20,Korea,1,Friday,FALSE
Spearsland,1/21/2023,8523094,3,900,20,Niue,1,Saturday,FALSE
Spearsland,1/22/2023,8523094,11,3300,20,Bahrain,1,Sunday,FALSE
Spearsland,1/23/2023,8523094,4,1200,20,Spain,1,Monday,FALSE
Spearsland,1/24/2023,8523094,3,900,20,Uruguay,1,Tuesday,FALSE
Spearsland,1/25/2023,8523094,8,2400,20,Saint Martin,1,Wednesday,FALSE
Spearsland,1/26/2023,8523094,5,1500,20,Venezuela,1,Thursday,FALSE
Spearsland,1/27/2023,8523094,3,900,20,Liechtenstein,1,Friday,FALSE
Spearsland,1/28/2023,8523094,6,1800,20,Singapore,1,Saturday,FALSE
Spearsland,1/29/2023,8523094,7,2100,20,Italy,1,Sunday,FALSE
Spearsland,1/30/2023,8523094,6,1800,20,Cyprus,1,Monday,FALSE
Spearsland,1/31/2023,8523094,6,1800,20,Argentina,1,Tuesday,FALSE
Spearsland,2/1/2023,8523094,4,1200,20,Liechtenstein,1,Wednesday,FALSE
Spearsland,2/2/2023,8523094,5,1500,20,Benin,1,Thursday,FALSE
Spearsland,2/3/2023,8523094,11,3300,20,Canada,1,Friday,FALSE
Spearsland,2/4/2023,8523094,5,1500,20,Svalbard & Jan Mayen Islands,1,Saturday,FALSE
Spearsland,2/5/2023,8523094,9,2700,20,Denmark,1,Sunday,FALSE
Spearsland,2/6/2023,8523094,4,1200,20,Falkland Islands ,1,Monday,FALSE
Spearsland,2/7/2023,8523094,2,600,20,Slovenia,1,Tuesday,FALSE
Spearsland,2/8/2023,8523094,6,1800,20,Saint Helena,1,Wednesday,FALSE
Spearsland,2/9/2023,8523094,4,1200,20,Germany,1,Thursday,FALSE
Spearsland,2/10/2023,8523094,8,2400,20,Mozambique,1,Friday,FALSE
Spearsland,2/11/2023,8523094,5,1500,20,Anguilla,1,Saturday,FALSE
Spearsland,2/12/2023,8523094,5,1500,20,Djibouti,1,Sunday,FALSE
Spearsland,2/13/2023,8523094,5,1500,20,Dominica,1,Monday,FALSE
Spearsland,2/14/2023,8523094,4,1200,20,Saint Martin,1,Tuesday,FALSE
Spearsland,2/15/2023,8523094,5,1500,20,Saint Pierre and Miquelon,1,Wednesday,FALSE
Spearsland,2/16/2023,8523094,3,900,20,Netherlands Antilles,1,Thursday,FALSE
Spearsland,2/17/2023,8523094,5,1500,20,Afghanistan,1,Friday,FALSE
Spearsland,2/18/2023,8523094,6,1800,20,Djibouti,1,Saturday,FALSE
Spearsland,2/19/2023,8523094,1,300,20,Niger,1,Sunday,FALSE
Spearsland,2/20/2023,8523094,6,1800,20,Indonesia,1,Monday,FALSE
Spearsland,2/21/2023,8523094,5,1500,20,Portugal,1,Tuesday,FALSE
Spearsland,2/22/2023,8523094,6,1800,20,Argentina,1,Wednesday,FALSE
Spearsland,2/23/2023,8523094,5,1500,20,Israel,1,Thursday,FALSE
Spearsland,2/24/2023,8523094,4,1200,20,Netherlands Antilles,1,Friday,FALSE
Spearsland,2/25/2023,8523094,6,1800,20,Honduras,1,Saturday,FALSE
Spearsland,2/26/2023,8523094,2,600,20,Martinique,1,Sunday,FALSE
Spearsland,2/27/2023,8523094,4,1200,20,Hong Kong,1,Monday,FALSE
Spearsland,2/28/2023,8523094,3,900,20,Russian Federation,1,Tuesday,FALSE
Spearsland,3/1/2023,8523094,3,900,20,Turkmenistan,1,Wednesday,FALSE
Spearsland,3/2/2023,8523094,6,1800,20,Holy See ,1,Thursday,FALSE
Spearsland,3/3/2023,8523094,6,1800,20,Greenland,1,Friday,FALSE
Spearsland,3/4/2023,8523094,3,900,20,Malawi,1,Saturday,FALSE
Spearsland,3/5/2023,8523094,6,1800,20,Yemen,1,Sunday,FALSE
Spearsland,3/6/2023,8523094,11,3300,20,Martinique,1,Monday,FALSE
Spearsland,3/7/2023,8523094,5,1500,20,Malta,1,Tuesday,FALSE
Spearsland,3/8/2023,8523094,3,900,20,Spain,1,Wednesday,FALSE
Spearsland,3/9/2023,8523094,7,2100,20,Christmas Island,1,Thursday,FALSE
Spearsland,3/10/2023,8523094,7,2100,20,Western Sahara,1,Friday,FALSE
Spearsland,3/11/2023,8523094,6,1800,20,Saint Pierre and Miquelon,1,Saturday,FALSE
Spearsland,3/12/2023,8523094,5,1500,20,Papua New Guinea,1,Sunday,FALSE
Spearsland,3/13/2023,8523094,3,900,20,Montenegro,1,Monday,FALSE
Spearsland,3/14/2023,8523094,8,2400,20,San Marino,1,Tuesday,FALSE
Spearsland,3/15/2023,8523094,3,900,20,Montenegro,1,Wednesday,FALSE
Spearsland,3/16/2023,8523094,1,300,20,Nauru,1,Thursday,FALSE
Spearsland,3/17/2023,8523094,7,2100,20,Mauritania,1,Friday,FALSE
Spearsland,3/18/2023,8523094,10,3000,20,Equatorial Guinea,1,Saturday,FALSE
Spearsland,3/19/2023,8523094,5,1500,20,Guinea-Bissau,1,Sunday,FALSE
Spearsland,3/20/2023,8523094,2,600,20,Australia,1,Monday,FALSE
Spearsland,3/21/2023,8523094,3,900,20,Germany,1,Tuesday,FALSE
Spearsland,3/22/2023,8523094,6,1800,20,Guatemala,1,Wednesday,FALSE
Spearsland,3/23/2023,8523094,5,1500,20,Uruguay,1,Thursday,FALSE
Spearsland,3/24/2023,8523094,5,1500,20,Mauritania,1,Friday,FALSE
Spearsland,3/25/2023,8523094,7,2100,20,Micronesia,1,Saturday,FALSE
Spearsland,3/26/2023,8523094,7,2100,20,Bhutan,1,Sunday,FALSE
Spearsland,3/27/2023,8523094,3,900,20,Japan,1,Monday,FALSE
Spearsland,3/28/2023,8523094,5,1500,20,Iraq,1,Tuesday,FALSE
Spearsland,3/29/2023,8523094,2,600,20,Iran,1,Wednesday,FALSE
Spearsland,3/30/2023,8523094,3,900,20,Korea,1,Thursday,FALSE
Spearsland,3/31/2023,8523094,7,2100,20,Fiji,1,Friday,FALSE
Spearsland,4/1/2023,8523094,11,3300,20,Peru,1,Saturday,FALSE
Spearsland,4/2/2023,8523094,8,2400,20,Puerto Rico,1,Sunday,FALSE
Spearsland,4/3/2023,8523094,8,2400,20,Slovakia ,1,Monday,FALSE
Spearsland,4/4/2023,8523094,4,1200,20,Cambodia,1,Tuesday,FALSE
Spearsland,4/5/2023,8523094,9,2700,20,Falkland Islands ,1,Wednesday,FALSE
Spearsland,4/6/2023,8523094,9,2700,20,Saint Helena,1,Thursday,FALSE
Spearsland,4/7/2023,8523094,6,1800,20,Lao People's Democratic Republic,1,Friday,FALSE
Spearsland,4/8/2023,8523094,11,3300,20,British Indian Ocean Territory ,1,Saturday,FALSE
Spearsland,4/9/2023,8523094,4,1200,20,Martinique,1,Sunday,FALSE
Spearsland,4/10/2023,8523094,2,600,20,Turkey,1,Monday,FALSE
Spearsland,4/11/2023,8523094,7,2100,20,Vanuatu,1,Tuesday,FALSE
Spearsland,4/12/2023,8523094,4,1200,20,Uzbekistan,1,Wednesday,FALSE
Spearsland,4/13/2023,8523094,10,3000,20,Mayotte,1,Thursday,FALSE
Spearsland,4/14/2023,8523094,3,900,20,Ghana,1,Friday,FALSE
Spearsland,4/15/2023,8523094,7,2100,20,Marshall Islands,1,Saturday,FALSE
Spearsland,4/16/2023,8523094,4,1200,20,Colombia,1,Sunday,FALSE
Spearsland,4/17/2023,8523094,9,2700,20,Sierra Leone,1,Monday,FALSE
Spearsland,4/18/2023,8523094,7,2100,20,Mauritius,1,Tuesday,FALSE
Spearsland,4/19/2023,8523094,9,2700,20,British Virgin Islands,1,Wednesday,FALSE
Spearsland,4/20/2023,8523094,7,2100,20,Singapore,1,Thursday,FALSE
Spearsland,4/21/2023,8523094,2,600,20,Papua New Guinea,1,Friday,FALSE
Spearsland,4/22/2023,8523094,0,0,20,Switzerland,1,Saturday,FALSE
Spearsland,4/23/2023,8523094,7,2100,20,Nigeria,1,Sunday,FALSE
Spearsland,4/24/2023,8523094,8,2400,20,Liechtenstein,1,Monday,FALSE
Spearsland,4/25/2023,8523094,9,2700,20,China,1,Tuesday,FALSE
Spearsland,4/26/2023,8523094,7,2100,20,Cyprus,1,Wednesday,FALSE
Spearsland,4/27/2023,8523094,1,300,20,Afghanistan,1,Thursday,FALSE
Spearsland,4/28/2023,8523094,4,1200,20,Djibouti,1,Friday,FALSE
Spearsland,4/29/2023,8523094,4,1200,20,Senegal,1,Saturday,FALSE
Spearsland,4/30/2023,8523094,4,1200,20,Libyan Arab Jamahiriya,1,Sunday,FALSE
Spearsland,5/1/2023,8523094,7,2100,20,Liberia,1,Monday,FALSE
Spearsland,5/2/2023,8523094,4,1200,20,Gibraltar,1,Tuesday,FALSE
Spearsland,5/3/2023,8523094,6,1800,20,Azerbaijan,1,Wednesday,FALSE
Spearsland,5/4/2023,8523094,8,2400,20,Timor-Leste,1,Thursday,FALSE
Spearsland,5/5/2023,8523094,3,900,20,Wallis and Futuna,1,Friday,FALSE
Spearsland,5/6/2023,8523094,7,2100,20,South Georgia and the South Sandwich Islands,1,Saturday,FALSE
Spearsland,5/7/2023,8523094,8,2400,20,Yemen,1,Sunday,FALSE
Spearsland,5/8/2023,8523094,3,900,20,Costa Rica,1,Monday,FALSE
Spearsland,5/9/2023,8523094,7,2100,20,Turkmenistan,1,Tuesday,FALSE
Spearsland,5/10/2023,8523094,6,1800,20,Christmas Island,1,Wednesday,FALSE
Spearsland,5/11/2023,8523094,6,1800,20,Turks and Caicos Islands,1,Thursday,FALSE
Spearsland,5/12/2023,8523094,8,2400,20,Norway,1,Friday,FALSE
Spearsland,5/13/2023,8523094,11,3300,20,Myanmar,1,Saturday,FALSE
Spearsland,5/14/2023,8523094,7,2100,20,Faroe Islands,1,Sunday,FALSE
Spearsland,5/15/2023,8523094,2,600,20,Saint Lucia,1,Monday,FALSE
Spearsland,5/16/2023,8523094,8,2400,20,United States Virgin Islands,1,Tuesday,FALSE
Spearsland,5/17/2023,8523094,7,2100,20,Israel,1,Wednesday,FALSE
Spearsland,5/18/2023,8523094,6,1800,20,Malawi,1,Thursday,FALSE
Spearsland,5/19/2023,8523094,7,2100,20,Mauritania,1,Friday,FALSE
Spearsland,5/20/2023,8523094,12,3600,20,Angola,1,Saturday,FALSE
Spearsland,5/21/2023,8523094,8,2400,20,Lesotho,1,Sunday,FALSE
Spearsland,5/22/2023,8523094,3,900,20,Botswana,1,Monday,FALSE
Spearsland,5/23/2023,8523094,9,2700,20,Mayotte,1,Tuesday,FALSE
Spearsland,5/24/2023,8523094,9,2700,20,Indonesia,1,Wednesday,FALSE
Spearsland,5/25/2023,8523094,6,1800,20,Korea,1,Thursday,FALSE
Spearsland,5/26/2023,8523094,9,2700,20,Liechtenstein,1,Friday,FALSE
Spearsland,5/27/2023,8523094,5,1500,20,Taiwan,1,Saturday,FALSE
Spearsland,5/28/2023,8523094,10,3000,20,Brazil,1,Sunday,FALSE
Spearsland,5/29/2023,8523094,7,2100,20,Poland,1,Monday,FALSE
Spearsland,5/30/2023,8523094,1,300,20,Gabon,1,Tuesday,FALSE
Spearsland,5/31/2023,8523094,6,1800,20,Heard Island and McDonald Islands,1,Wednesday,FALSE
Spearsland,6/1/2023,8523094,8,2400,20,Anguilla,1,Thursday,FALSE
Spearsland,6/2/2023,8523094,4,1200,20,India,1,Friday,FALSE
Spearsland,6/3/2023,8523094,10,3000,20,Congo,1,Saturday,FALSE
Spearsland,6/4/2023,8523094,4,1200,20,Azerbaijan,1,Sunday,FALSE
Spearsland,6/5/2023,8523094,4,1200,20,Latvia,1,Monday,FALSE
Spearsland,6/6/2023,8523094,7,2100,20,Honduras,1,Tuesday,FALSE
Spearsland,6/7/2023,8523094,7,2100,20,Heard Island and McDonald Islands,1,Wednesday,FALSE
Spearsland,6/8/2023,8523094,4,1200,20,Guam,1,Thursday,FALSE
Spearsland,6/9/2023,8523094,8,2400,20,Indonesia,1,Friday,FALSE
Spearsland,6/10/2023,8523094,11,3300,20,Bahamas,1,Saturday,FALSE
Spearsland,6/11/2023,8523094,2,600,20,Pitcairn Islands,1,Sunday,FALSE
Spearsland,6/12/2023,8523094,7,2100,20,French Polynesia,1,Monday,FALSE
Spearsland,6/13/2023,8523094,2,600,20,Egypt,1,Tuesday,FALSE
Spearsland,6/14/2023,8523094,8,2400,20,Finland,1,Wednesday,FALSE
Spearsland,6/15/2023,8523094,10,3000,20,Croatia,1,Thursday,FALSE
Spearsland,6/16/2023,8523094,9,2700,20,Angola,1,Friday,FALSE
Spearsland,6/17/2023,8523094,4,1200,20,Saint Vincent and the Grenadines,1,Saturday,FALSE
Spearsland,6/18/2023,8523094,2,600,20,Namibia,1,Sunday,FALSE
Spearsland,6/19/2023,8523094,6,1800,20,Moldova,1,Monday,FALSE
Spearsland,6/20/2023,8523094,7,2100,20,United States Minor Outlying Islands,1,Tuesday,FALSE
Spearsland,6/21/2023,8523094,4,1200,20,Korea,1,Wednesday,FALSE
Spearsland,6/22/2023,8523094,3,900,20,Ukraine,1,Thursday,FALSE
Spearsland,6/23/2023,8523094,6,1800,20,Gabon,1,Friday,FALSE
Spearsland,6/24/2023,8523094,4,1200,20,Rwanda,1,Saturday,FALSE
Spearsland,6/25/2023,8523094,2,600,20,Turkey,1,Sunday,FALSE
Spearsland,6/26/2023,8523094,3,900,20,Comoros,1,Monday,FALSE
Spearsland,6/27/2023,8523094,3,900,20,Namibia,1,Tuesday,FALSE
Spearsland,6/28/2023,8523094,4,1200,20,Honduras,1,Wednesday,FALSE
Spearsland,6/29/2023,8523094,7,2100,20,Ethiopia,1,Thursday,FALSE
Spearsland,6/30/2023,8523094,4,1200,20,Moldova,1,Friday,FALSE
Spearsland,7/1/2023,8523094,9,2700,20,Myanmar,1,Saturday,FALSE
Spearsland,7/2/2023,8523094,7,2100,20,Syrian Arab Republic,1,Sunday,FALSE
Spearsland,7/3/2023,8523094,6,1800,20,Guinea-Bissau,1,Monday,FALSE
Spearsland,7/4/2023,8523094,6,1800,20,Israel,1,Tuesday,FALSE
Spearsland,7/5/2023,8523094,5,1500,20,Turkmenistan,1,Wednesday,FALSE
Spearsland,7/6/2023,8523094,11,3300,20,Sweden,1,Thursday,FALSE
Spearsland,7/7/2023,8523094,0,0,20,Kiribati,1,Friday,FALSE
Spearsland,7/8/2023,8523094,9,2700,20,Azerbaijan,1,Saturday,FALSE
Spearsland,7/9/2023,8523094,4,1200,20,Iceland,1,Sunday,FALSE
Spearsland,7/10/2023,8523094,6,1800,20,Singapore,1,Monday,FALSE
Spearsland,7/11/2023,8523094,9,2700,20,Denmark,1,Tuesday,FALSE
Spearsland,7/12/2023,8523094,5,1500,20,Lao People's Democratic Republic,1,Wednesday,FALSE
Spearsland,7/13/2023,8523094,5,1500,20,Slovenia,1,Thursday,FALSE
Spearsland,7/14/2023,8523094,2,600,20,Nepal,1,Friday,FALSE
Spearsland,7/15/2023,8523094,4,1200,20,Saint Helena,1,Saturday,FALSE
Spearsland,7/16/2023,8523094,7,2100,20,Reunion,1,Sunday,FALSE
Spearsland,7/17/2023,8523094,3,900,20,United Arab Emirates,1,Monday,FALSE
Spearsland,7/18/2023,8523094,3,900,20,Kiribati,1,Tuesday,FALSE
Spearsland,7/19/2023,8523094,5,1500,20,Zimbabwe,1,Wednesday,FALSE
Spearsland,7/20/2023,8523094,6,1800,20,Guadeloupe,1,Thursday,FALSE
Spearsland,7/21/2023,8523094,5,1500,20,Reunion,1,Friday,FALSE
Spearsland,7/22/2023,8523094,4,1200,20,Lao People's Democratic Republic,1,Saturday,FALSE
Spearsland,7/23/2023,8523094,6,1800,20,Uzbekistan,1,Sunday,FALSE
Spearsland,7/24/2023,8523094,9,2700,20,Mayotte,1,Monday,FALSE
Spearsland,7/25/2023,8523094,7,2100,20,Indonesia,1,Tuesday,FALSE
Spearsland,7/26/2023,8523094,5,1500,20,Guinea-Bissau,1,Wednesday,FALSE
Spearsland,7/27/2023,8523094,6,1800,20,Netherlands Antilles,1,Thursday,FALSE
Spearsland,7/28/2023,8523094,5,1500,20,Korea,1,Friday,FALSE
Spearsland,7/29/2023,8523094,6,1800,20,Moldova,1,Saturday,FALSE
Spearsland,7/30/2023,8523094,4,1200,20,Kuwait,1,Sunday,FALSE
Spearsland,7/31/2023,8523094,5,1500,20,Mongolia,1,Monday,FALSE
Spearsland,8/1/2023,8523094,3,900,20,Belgium,1,Tuesday,FALSE
Spearsland,8/2/2023,8523094,6,1800,20,Korea,1,Wednesday,FALSE
Spearsland,8/3/2023,8523094,5,1500,20,Liberia,1,Thursday,FALSE
Spearsland,8/4/2023,8523094,3,900,20,Papua New Guinea,1,Friday,FALSE
Spearsland,8/5/2023,8523094,17,5100,20,Congo,1,Saturday,FALSE
Spearsland,8/6/2023,8523094,10,3000,20,Egypt,1,Sunday,FALSE
Spearsland,8/7/2023,8523094,6,1800,20,Russian Federation,1,Monday,FALSE
Spearsland,8/8/2023,8523094,5,1500,20,Anguilla,1,Tuesday,FALSE
Spearsland,8/9/2023,8523094,5,1500,20,Australia,1,Wednesday,FALSE
Spearsland,8/10/2023,8523094,7,2100,20,Grenada,1,Thursday,FALSE
Spearsland,8/11/2023,8523094,6,1800,20,Saint Helena,1,Friday,FALSE
Spearsland,8/12/2023,8523094,7,2100,20,Cyprus,1,Saturday,FALSE
Spearsland,8/13/2023,8523094,0,0,20,Ecuador,1,Sunday,FALSE
Spearsland,8/14/2023,8523094,1,300,20,Belgium,1,Monday,FALSE
Spearsland,8/15/2023,8523094,9,2700,20,Turks and Caicos Islands,1,Tuesday,FALSE
Spearsland,8/16/2023,8523094,9,2700,20,Pitcairn Islands,1,Wednesday,FALSE
Spearsland,8/17/2023,8523094,13,3900,20,Liechtenstein,1,Thursday,FALSE
Spearsland,8/18/2023,8523094,3,900,20,Korea,1,Friday,FALSE
Spearsland,8/19/2023,8523094,3,900,20,Armenia,1,Saturday,FALSE
Spearsland,8/20/2023,8523094,6,1800,20,Kiribati,1,Sunday,FALSE
Spearsland,8/21/2023,8523094,5,1500,20,Aruba,1,Monday,FALSE
Spearsland,8/22/2023,8523094,5,1500,20,Jamaica,1,Tuesday,FALSE
Spearsland,8/23/2023,8523094,7,2100,20,Argentina,1,Wednesday,FALSE
Spearsland,8/24/2023,8523094,2,600,20,China,1,Thursday,FALSE
Spearsland,8/25/2023,8523094,7,2100,20,Cocos  Islands,1,Friday,FALSE
Spearsland,8/26/2023,8523094,6,1800,20,Guyana,1,Saturday,FALSE
Spearsland,8/27/2023,8523094,3,900,20,Tokelau,1,Sunday,FALSE
Spearsland,8/28/2023,8523094,6,1800,20,Latvia,1,Monday,FALSE
Spearsland,8/29/2023,8523094,10,3000,20,Sweden,1,Tuesday,FALSE
Spearsland,8/30/2023,8523094,5,1500,20,Ireland,1,Wednesday,FALSE
Spearsland,8/31/2023,8523094,13,3900,20,Yemen,1,Thursday,FALSE
Spearsland,9/1/2023,8523094,7,2100,20,Latvia,1,Friday,FALSE
Spearsland,9/2/2023,8523094,9,2700,20,Antigua and Barbuda,1,Saturday,FALSE
Spearsland,9/3/2023,8523094,6,1800,20,Grenada,1,Sunday,FALSE
Spearsland,9/4/2023,8523094,7,2100,20,Puerto Rico,1,Monday,FALSE
Spearsland,9/5/2023,8523094,9,2700,20,Rwanda,1,Tuesday,FALSE
Spearsland,9/6/2023,8523094,3,900,20,China,1,Wednesday,FALSE
Spearsland,9/7/2023,8523094,10,3000,20,Bolivia,1,Thursday,FALSE
Spearsland,9/8/2023,8523094,3,900,20,New Zealand,1,Friday,FALSE
Spearsland,9/9/2023,8523094,4,1200,20,Ecuador,1,Saturday,FALSE
Spearsland,9/10/2023,8523094,3,900,20,Poland,1,Sunday,FALSE
Spearsland,9/11/2023,8523094,6,1800,20,Holy See ,1,Monday,FALSE
Spearsland,9/12/2023,8523094,3,900,20,Brazil,1,Tuesday,FALSE
Spearsland,9/13/2023,8523094,2,600,20,Dominica,1,Wednesday,FALSE
Spearsland,9/14/2023,8523094,7,2100,20,Benin,1,Thursday,FALSE
